slide_path,file_id,size,sha256
data/raw/wsi_he/34-11109_HE_e1bce9a2.svs,e1bce9a2-7561-4e0b-90ee-dcd509ede4d6,149689296,f508148e870084a10ad6bd69fff08e3434931eddb35ffd2d7f76312b7c5b91ee
data/raw/wsi_he/34-11114_HE_e1b49df7.svs,e1b49df7-4382-44ac-b9ed-97c7b046dc2f,135846228,a23fbaf137955c687f80b032583cb41100bbef04b36fc723a636e5cf3c12410e
data/raw/wsi_he/933-10085_HE_d0fe6bee.svs,d0fe6bee-1cd0-4edc-9caa-766c620a13ba,18336539,99eb0e0207f6dbe5f950f8e1860a931ca81bc9fac41a59e86160ae1d975d7e30
data/raw/wsi_he/933-10271_HE_cce8dac0.svs,cce8dac0-3fc1-43fd-b4a7-a918752f1d5c,84482419,be2922c47496ec7340df0a956182aa14c6370ab2ea2fc96a0c4595aa937c52aa
data/raw/wsi_he/933-10777_HE_fcf649b3.svs,fcf649b3-b6a1-495c-869b-45aa9366ce1e,261691592,0100b5bd7f925a82093431461c8cd5166e5644851a2cd81ed58078f8035077bb
data/raw/wsi_he/933-10868_HE_1e4c07aa.svs,1e4c07aa-5ed9-41e9-b0ec-2f5707cf8191,373226258,695a07fa3e24c0d9e66907305e41f2cebcbb58ef5fd5fdec5e2dced2bf36f41b
data/raw/wsi_he/936-10092_HE_903bf787.svs,903bf787-b5e7-4d8d-9165-9a8e16813561,68427929,c2ed96b6e6ebe1502c54c66ac32f9b6ad09786d93b53f3fc544f74cbaed018db
data/raw/wsi_he/936-10123_HE_cf0bb151.svs,cf0bb151-1c9a-4817-837e-6807d86f9ce7,33188789,753023aca068e0cb7042857f89ed82dc5f5c0245f0b64f36a632211a0d4c67bc
data/raw/wsi_he/936-10217_HE_492c37bf.svs,492c37bf-e1df-4ebc-b79c-24da54b70d5a,513348081,a39ccbdcf355f1447a6f40852afada99e72bd3f8ffd00361f446fb38c28f0044
data/raw/wsi_he/33-10005_HE_3edb8a31.svs,3edb8a31-20e1-423d-8010-9bf43a038e41,116375737,0ba4bdc278876546712fbbb53f5740f467c2c080dc6eaa678aa742f4345b98b7
